27-07-2010 10:20:35	CRITICAL --- SERVER (RE)STARTED
27-07-2010 03:23:49	INFO     200 GET / (127.0.0.1) 172.36ms
27-07-2010 03:23:50	INFO     200 GET / (127.0.0.1) 123.54ms
27-07-2010 03:23:51	INFO     200 GET / (127.0.0.1) 158.66ms
27-07-2010 03:23:52	INFO     200 GET / (127.0.0.1) 127.16ms
27-07-2010 03:23:53	INFO     200 GET / (127.0.0.1) 169.01ms
27-07-2010 03:23:54	INFO     200 GET / (127.0.0.1) 137.75ms
27-07-2010 03:23:55	INFO     200 GET / (127.0.0.1) 172.59ms
27-07-2010 03:23:56	INFO     200 GET / (127.0.0.1) 168.73ms
27-07-2010 03:23:57	INFO     200 GET / (127.0.0.1) 168.70ms
27-07-2010 03:23:58	INFO     200 GET / (127.0.0.1) 168.56ms
27-07-2010 03:23:59	INFO     200 GET / (127.0.0.1) 174.91ms
27-07-2010 03:24:00	INFO     200 GET / (127.0.0.1) 165.57ms
27-07-2010 03:24:01	INFO     200 GET / (127.0.0.1) 166.00ms
27-07-2010 03:24:02	INFO     200 GET / (127.0.0.1) 168.33ms
27-07-2010 03:24:03	INFO     200 GET / (127.0.0.1) 173.25ms
27-07-2010 03:24:04	INFO     200 GET / (127.0.0.1) 181.10ms
27-07-2010 03:24:05	INFO     200 GET / (127.0.0.1) 178.07ms
27-07-2010 03:24:06	INFO     200 GET / (127.0.0.1) 188.69ms
27-07-2010 03:24:07	INFO     200 GET / (127.0.0.1) 177.39ms
27-07-2010 03:24:08	INFO     200 GET / (127.0.0.1) 172.89ms
27-07-2010 03:24:09	INFO     200 GET / (127.0.0.1) 142.09ms
27-07-2010 03:24:10	INFO     200 GET / (127.0.0.1) 172.59ms
27-07-2010 03:24:11	INFO     200 GET / (127.0.0.1) 176.76ms
27-07-2010 03:24:12	INFO     200 GET / (127.0.0.1) 170.97ms
27-07-2010 03:24:13	INFO     200 GET / (127.0.0.1) 172.35ms
27-07-2010 03:24:14	INFO     200 GET / (127.0.0.1) 169.64ms
27-07-2010 03:24:15	INFO     200 GET / (127.0.0.1) 80.00ms
27-07-2010 03:24:16	INFO     200 GET / (127.0.0.1) 111.69ms
27-07-2010 03:24:17	INFO     200 GET / (127.0.0.1) 163.95ms
27-07-2010 03:24:18	INFO     200 GET / (127.0.0.1) 79.09ms
27-07-2010 03:24:19	INFO     200 GET / (127.0.0.1) 179.18ms
27-07-2010 03:24:20	INFO     200 GET / (127.0.0.1) 76.38ms
27-07-2010 03:24:21	INFO     200 GET / (127.0.0.1) 76.39ms
27-07-2010 03:24:22	INFO     200 GET / (127.0.0.1) 77.51ms
27-07-2010 03:24:23	INFO     200 GET / (127.0.0.1) 83.99ms
27-07-2010 03:24:24	INFO     200 GET / (127.0.0.1) 164.34ms
27-07-2010 03:24:25	INFO     200 GET / (127.0.0.1) 171.48ms
27-07-2010 03:24:26	INFO     200 GET / (127.0.0.1) 168.70ms
27-07-2010 03:24:27	INFO     200 GET / (127.0.0.1) 150.49ms
27-07-2010 03:24:28	INFO     200 GET / (127.0.0.1) 166.40ms
27-07-2010 03:24:29	INFO     200 GET / (127.0.0.1) 170.76ms
27-07-2010 03:24:30	INFO     200 GET / (127.0.0.1) 165.88ms
27-07-2010 03:24:31	INFO     200 GET / (127.0.0.1) 191.48ms
27-07-2010 03:24:32	INFO     200 GET / (127.0.0.1) 187.58ms
27-07-2010 03:24:33	INFO     200 GET / (127.0.0.1) 165.50ms
27-07-2010 03:24:34	INFO     200 GET / (127.0.0.1) 164.91ms
27-07-2010 03:24:35	INFO     200 GET / (127.0.0.1) 166.02ms
27-07-2010 03:24:36	INFO     200 GET / (127.0.0.1) 168.91ms
27-07-2010 03:24:37	INFO     200 GET / (127.0.0.1) 168.40ms
27-07-2010 03:24:38	INFO     200 GET / (127.0.0.1) 134.66ms
27-07-2010 03:24:39	INFO     200 GET / (127.0.0.1) 169.43ms
27-07-2010 03:24:40	INFO     200 GET / (127.0.0.1) 135.20ms
27-07-2010 03:24:41	INFO     200 GET / (127.0.0.1) 174.18ms
27-07-2010 03:24:42	INFO     200 GET / (127.0.0.1) 167.46ms
27-07-2010 03:24:43	INFO     200 GET / (127.0.0.1) 169.62ms
27-07-2010 03:24:44	INFO     200 GET / (127.0.0.1) 169.03ms
27-07-2010 03:24:45	INFO     200 GET / (127.0.0.1) 167.81ms
27-07-2010 03:24:46	INFO     200 GET / (127.0.0.1) 168.00ms
27-07-2010 03:24:47	INFO     200 GET / (127.0.0.1) 191.64ms
27-07-2010 03:24:48	INFO     200 GET / (127.0.0.1) 176.13ms
27-07-2010 03:24:49	INFO     200 GET / (127.0.0.1) 168.84ms
27-07-2010 03:24:50	INFO     200 GET / (127.0.0.1) 209.59ms
27-07-2010 03:24:51	INFO     200 GET / (127.0.0.1) 179.79ms
27-07-2010 03:24:52	INFO     200 GET / (127.0.0.1) 165.57ms
27-07-2010 03:24:53	INFO     200 GET / (127.0.0.1) 125.45ms
27-07-2010 03:24:54	INFO     200 GET / (127.0.0.1) 168.80ms
27-07-2010 03:24:55	INFO     200 GET / (127.0.0.1) 171.76ms
27-07-2010 03:24:56	INFO     200 GET / (127.0.0.1) 167.85ms
27-07-2010 03:24:57	INFO     200 GET / (127.0.0.1) 167.82ms
27-07-2010 03:24:58	INFO     200 GET / (127.0.0.1) 174.43ms
27-07-2010 03:24:59	INFO     200 GET / (127.0.0.1) 166.87ms
